%global
        time = "1989-01-01/1"

%climate
        id = 0

%attributes
        elevation = "288"
        latitude = "42.41"
        longitude = "-85.372"
        wind speed = "3.3"
        annual precipitation = "934.7"
        temperature average = "9.4"
        temperature amplitude = "68.8"


%data
 prec	 tavg	 tmax	 tmin	 grad	 wind
0	12.25	19.6	4.9	259.2592592	1.76
0	13.25	20.7	5.8	215.5092592	1.42
4.32	15.5	21.5	9.5	168.1712962	0.92
6.1	15.2	19.1	11.3	129.5138888	3.32
0	16.4	21.1	11.7	254.0509258	2.65
0	17	24.4	9.6	314.4675925	1.55
0	16.9	23.5	10.3	275.9259258	2.08
0	13.3	19.8	6.8	340.8564814	3.08
0	12	21.3	2.7	347.6851851	1.55
0	14.45	23.7	5.2	330.5555554	1.64
0	17.3	27.1	7.5	225.3472221	3.44
0.76	22.55	26.4	18.7	166.7824073	5.21
0	14.9	23	6.8	239.0046295	7.46
0	10.95	17.6	4.3	273.8425925	3.12
0	10.15	17.1	3.2	170.0231481	3.22
0	18.75	23.4	14.1	170.949074	3.48
0	18.85	26.6	11.1	298.148148	2.24
1.02	19.85	25.4	14.3	168.1712962	3.54
0	19.7	23.2	16.2	305.4398147	3.83
0	18.55	24.5	12.6	300.5787036	3.48
0	19.3	27.1	11.5	255.0925925	1.52
0.51	21.85	27.5	16.2	226.2731481	4.99
0	25.2	32	18.4	260.6481481	4.18
0.25	23.5	28.3	18.7	177.4305555	2.32
0	22.75	29.9	15.6	325.1157406	1.65
0	22.7	30	15.4	227.8935184	2.44
0.76	27.65	32.7	22.6	208.6805555	3.94
0	19.4	26.5	12.3	312.1527777	5.52
0	17.75	26	9.5	245.1388888	1.87
9.14	18.9	22.4	15.4	91.08796293	3.19
3.05	21.25	26.6	15.9	303.2407406	3.46
10.41	17.35	20.9	13.8	78.35648145	4.07
2.29	14.2	16.5	11.9	105.6712963	5.37
0.25	16.05	22.5	9.6	334.3749999	3.02
0	17.3	27.4	7.2	318.8657406	2.21
0	20.3	24.8	15.8	181.9444444	2.82
0.25	20.35	27.5	13.2	223.7268518	1.52
0	22.85	27.1	18.6	157.0601851	2.3
0	23	26.7	19.3	231.3657407	3.77
0	24.25	29	19.5	288.773148	2.93
0	19.6	24.4	14.8	301.0416666	2.37
0	20	27.8	12.2	339.3518517	1.64
0	21.05	29	13.1	314.9305554	3.91
0	28.5	33.8	23.2	325.2314814	3.76
0	22.6	27.8	17.4	292.7083332	2.79
0	18.3	23	13.6	263.1944444	2.12
0	16.7	23.6	9.8	201.0416666	2.84
0	25.35	34.3	16.4	290.0462962	4.69
0	25.8	31.5	20.1	273.2638888	2.21
0.25	21.75	25.6	17.9	179.1666666	1.41
2.54	17.05	19.6	14.5	98.26388885	2.26
0	19.55	24.2	14.9	277.5462962	3.94
0.51	17.1	22.3	11.9	161.4583333	4.24
5.84	16.25	19.1	13.4	70.83333331	1.95
0	19.4	23.7	15.1	171.1805555	1.9
3.05	20.8	26.8	14.8	250.8101851	4.56
0.25	23.95	29.5	18.4	289.699074	4.58
0	24.6	30.9	18.3	237.3842592	3.67
45.47	24.6	30.6	18.6	195.1388888	2.92
13.21	22.1	25.1	19.1	119.4444444	2.18
0	24	29.8	18.2	236.111111	1.15
13.72	16.7	20.4	13	134.6064814	1.75
0	18.9	25.3	12.5	248.4953703	1.72
0	19.65	27.6	11.7	280.7870369	1.72
0	20.6	29.5	11.7	292.0138888	0.93
0	21.9	29.4	14.4	266.4351851	1.89
0	21.95	28.4	15.5	251.1574073	2.02
0	24.35	30.4	18.3	249.3055555	1.95
0	24.05	29.4	18.7	138.8888888	3.34
0	20.05	25	15.1	157.8703703	3.58
0	17.1	23.3	10.9	297.1064814	2.27
0	18.35	27.5	9.2	309.7222221	0.65
0	19.15	27.7	10.6	314.0046295	1.5
0	20.5	28.7	12.3	255.5555555	2.11
20.83	20.65	22.3	19	68.17129627	2.28
0	18.7	25.3	12.1	213.6574073	2.9
0	14.95	19.7	10.2	143.4027777	3.04
0	16.35	23.4	9.3	289.8148147	2.24
0	17.65	27.9	7.4	274.8842592	1.54
0	20.7	29.3	12.1	269.3287036	1.18
0	20.1	28.4	11.8	253.7037036	1.46
0	20.6	27.5	13.7	222.6851851	1.3
13.21	19.1	22.7	15.5	58.44907405	1.52
0	17.7	22.9	12.5	193.7499999	2.81
0	17.2	25	9.4	269.5601851	2.18
0	21.45	27.2	15.7	224.1898147	3.58
0	23.9	29.6	18.2	249.6527777	2.58
0.25	22.95	27.8	18.1	167.9398148	3.42
2.03	25.6	31	20.2	212.9629629	2.34
19.56	19.9	23.9	15.9	63.07870368	2.28
8.64	16.55	18.6	14.5	79.6296296	2.75
21.59	18.5	19.6	17.4	44.79166665	3.46
0	19.3	21.5	17.1	104.8611111	2.37
0	19.6	22.7	16.5	96.64351848	1.38
0.25	21.3	28.3	14.3	213.6574073	1.02
0	22.6	28.8	16.4	230.324074	2.37
0	25.1	31	19.2	199.3055555	2.62
0	26.95	32.5	21.4	231.5972221	3.19
0	25.8	31.3	20.3	198.611111	3.16
0	21.85	28.7	15	250.2314814	1.92
0	20.35	27	13.7	232.986111	1.64
0	21.1	28.8	13.4	234.0277777	2.68
0	23	30	16	243.287037	2.59
0	22.8	29.1	16.5	237.3842592	2.22
0	20.25	26.9	13.6	208.2175925	2.06
0	23.05	30.2	15.9	242.2453703	3.54
0	24.5	29.8	19.2	190.8564814	1.79
11.93	26.25	33.5	19	210.5324073	2.57
9.14	19.75	25.3	14.2	184.2592592	3.28
0	17.95	25.6	10.3	217.824074	2.36
0	21.35	27.9	14.8	199.537037	1.39
0	22.7	27.4	18	182.7546296	2.39
0	21.25	27.9	14.6	206.0185184	1.92
0	22.95	30.7	15.2	207.5231481	1.24
0	21.3	27.9	14.7	189.3518518	2.51
24.38	17.8	22.9	12.7	66.5509259	6.09
5.84	15.3	19.3	11.3	142.2453703	2.92
1.27	12.2	17.5	6.9	137.1527777	3.3
0	9.9	17.4	2.4	231.2499999	1.87
0.51	11.4	19.5	3.3	162.037037	2.23
5.08	14.1	18.1	10.1	131.4814814	3.11
0	14.7	22.2	7.2	181.7129629	1.48
11.68	13.65	16.2	11.1	28.24074073	3.59
1.78	11.75	17.3	6.2	129.7453703	4.92
0	8.75	12.4	5.1	123.8425925	4.2
0	11.8	17.6	6	106.25	4.5
0	15.35	21.5	9.2	203.7037036	4.2
0	16.1	23.1	9.1	208.5648147	1.84
0	16.6	26.6	6.6	204.0509259	2.32
0	18.55	25.8	11.3	107.1759259	2.3
0	15.35	20	10.7	118.287037	2.76
1.02	11.5	16.4	6.6	164.9305555	3.02
0	11.55	17.2	5.9	112.9629629	3.88
0	13.45	20.8	6.1	172.5694444	2.64
44.7	18.1	23.6	12.6	73.49537034	5.3
3.81	14.15	18.4	9.9	148.8425925	4.66
0	18.85	27.7	10	169.7916666	5.06
0	22.45	28.5	16.4	190.7407407	5.21
3.05	13.85	19.2	8.5	25.92592592	2.9
25.4	6.65	8.5	4.8	39.8148148	4.58
27.69	5.35	6.1	4.6	25.69444444	5.07
32.77	7.5	10.4	4.6	9.9537037	5.56
0	9.15	15.8	2.5	149.7685185	2.02
0	8.5	17.2	-0.2	142.7083333	1.19
0	9.9	17.9	1.9	151.8518518	1.24
9.4	12.4	20	4.8	96.29629626	3.98
0	10.5	15.5	5.5	161.9212962	3.46
0	12	18.7	5.3	132.7546296	3.39
9.4	19.75	24.9	14.6	148.8425925	6.89
5.08	9.15	15.3	3	44.79166665	7.3
0	6.15	11.4	0.9	149.6527777	2.48
0	9.8	17	2.6	153.2407407	4.28
0	10.7	15	6.4	37.26851851	3.56
0	6.95	13.5	0.4	148.8425925	0.96
0	6.85	15.6	-1.9	153.5879629	1.66
0	6.75	12.3	1.2	116.2037037	3.47
0	3.75	9.5	-2	137.8472222	2.92
0	3.35	11	-4.3	146.9907407	1.78
0	9.15	15.6	2.7	122.1064814	5.7
0	2.85	7.9	-2.2	71.41203701	3.09
0	3.85	12.1	-4.4	141.5509259	2.58
0	13.8	21	6.6	131.8287037	2.85
0	14	22.2	5.8	104.7453703	1.57
0	16.3	23.1	9.5	133.7962962	3.64
0	17.15	21.6	12.7	69.0972222	4.46
0	16.85	21.9	11.8	120.2546296	3.58
17.53	9.65	17.3	2	34.83796295	3.5
54.1	3.35	6.5	0.2	19.9074074	5.25
0	2.75	5.4	0.1	60.41666665	2.64
0.76	2.45	5.2	-0.3	59.37499998	3.89
0	1.15	7	-4.7	101.8518518	1.93
0.25	2.7	4.9	0.5	33.10185184	2.17
0	3.15	8.7	-2.4	79.97685182	3.98
0.76	1.25	4.5	-2	50.81018517	4.27
0	1.5	5.6	-2.6	109.4907407	3.74
0	1.05	6.3	-4.2	108.449074	1.05
0	6.7	15.6	-2.2	94.32870367	3.86
0	14.45	20.5	8.4	118.287037	5.86
0	8.45	14.3	2.6	59.37499998	5.04
0	3.85	9.1	-1.4	113.8888888	2.15
0	2.45	7.9	-3	69.0972222	3.12
0	6.3	12.3	0.3	86.34259256	1.91
0	6.2	14.4	-2	102.4305555	2.86
0.76	12.2	17	7.4	20.83333333	5.94
7.87	8.9	15.4	2.4	84.37499997	3.23
0.76	5.2	8.8	1.6	75.69444442	6.57
0	4.25	9.8	-1.3	56.71296294	3.44
0	4.25	9.7	-1.2	63.77314813	3.23
0.51	7.35	16.3	-1.6	50.57870369	5.32
80.27	16.15	17.9	14.4	23.14814814	6.74
5.08	8.25	16.5	0	23.84259258	5.9
0	-0.9	0.9	-2.7	55.55555554	3.79
0	2.35	7.7	-3	92.47685182	5.74
0	5.05	8.7	1.4	81.36574071	4.12
0	-0.7	3.9	-5.3	103.7037037	4.33
4.57	0.85	3.4	-1.7	68.74999998	7.06
0.25	-2.05	0.5	-4.6	43.63425924	6.28
0	-1.3	2.2	-4.8	66.43518516	4.77
0	0.35	3.7	-3	55.78703702	3
0	-0.1	4.5	-4.7	60.76388887	3.94
0	2.85	8.5	-2.8	90.85648145	2.3
0	5.05	11	-0.9	96.75925923	4.86
0	3.3	8.1	-1.5	83.21759256	2.77
0	3.3	9.3	-2.7	97.22222219	3.83
0.51	6.95	11.6	2.3	74.88425923	5.34
0	-2.4	2.6	-7.4	41.66666665	4.25
0	-4.05	1.7	-9.8	75.23148146	2.94
5.33	1.7	4.6	-1.2	17.12962962	3.81
0	2.15	5.3	-1	45.37037035	2.83
4.83	1.95	4	-0.1	26.50462962	3.26
0.76	1.8	4.3	-0.7	20.25462962	2.95
0	1.35	5.1	-2.4	76.15740738	2.36
0	2.1	6.9	-2.7	93.74999997	5.26
5.33	8.3	11.1	5.5	46.29629628	2.38
2.29	1.7	11.8	-8.4	43.5185185	4.86
1.02	-7.9	-5.7	-10.1	84.72222219	4.41
0	-11.95	-9.5	-14.4	59.02777776	5.47
0	-10.5	-5.8	-15.2	54.74537035	6.64
0	-12.35	-7.7	-17	57.98611109	3.86
0	-11.2	-4.6	-17.8	88.77314812	3.92
1.52	-0.95	2.7	-4.6	49.65277776	4.35
32	3	6.5	-0.5	27.77777777	4.2
0.76	-5.85	-0.4	-11.3	50.11574072	3.3
0	-9.3	-6.4	-12.2	76.62037034	4.14
0	-5.75	-0.3	-11.2	100.3472222	4.62
0	-4.9	-0.5	-9.3	54.28240739	2.54
0	-9.15	-6	-12.3	73.49537034	4.73
0	-9.95	-3.7	-16.2	100.5787037	3.95
2.03	-4.45	-2	-6.9	46.87499998	1.88
1.02	-2.5	2.3	-7.3	56.24999998	1.67
0	-9	-4.9	-13.1	108.7962963	3.64
0	-5.55	1.1	-12.2	82.1759259	4.23
0.25	-2.35	-0.9	-3.8	84.83796293	2.97
0	-4.75	-3.7	-5.8	55.67129628	4.21
2.29	-4.15	-2.2	-6.1	43.28703702	4.24
0.25	-3.95	-2.7	-5.2	93.51851849	3.02
0	-2.25	-0.7	-3.8	95.48611108	3.58
0.51	1.5	4.7	-1.7	110.9953703	4.59
0.25	1.35	3.6	-0.9	91.08796293	2.05
7.62	0.15	1.6	-1.3	90.97222219	3.64
0	-2.25	-1.2	-3.3	40.04629628	5.1
0	-1.45	1.6	-4.5	116.3194444	5.56
0	3.05	8.4	-2.3	121.7592592	5.84
0.25	-3.15	2.9	-9.2	37.84722221	3.66
0	-11.5	-6.6	-16.4	70.60185183	3.26
0	-12.25	-7.3	-17.2	59.49074072	5.32
0	-4.65	-0.9	-8.4	46.52777776	7.5
0	-10.7	-6.6	-14.8	64.93055553	4.11
0	-10.45	-6.1	-14.8	56.94444442	3.32
0	-8.7	-4.8	-12.6	110.6481481	5.43
0	-6.6	-1	-12.2	97.10648145	6.06
0	-3.2	3.4	-9.8	135.6481481	4.96
0	-4.85	-1.4	-8.3	84.72222219	2.6
0	-5.45	-0.4	-10.5	129.0509259	3.5
0	-7.5	-3	-12	125.3472222	5.56
0	-4.5	4.3	-13.3	85.18518516	4.11
0	4.1	8.7	-0.5	135.3009259	4.31
0	5.6	11.8	-0.6	135.8796296	5.39
0	7.75	12.1	3.4	121.875	5.28
0	5.45	10.9	0	90.27777775	2.39
0	0	1.2	-1.2	56.94444442	2.49
0	-0.05	0.9	-1	42.3611111	1.93
0	4.35	10.4	-1.7	118.287037	4.06
0	2.35	6.7	-2	89.0046296	3.2
0	-2.1	1.2	-5.4	156.7129629	5.06
0	-7.1	-2.9	-11.3	125.5787037	3.31
0	-6.75	-0.1	-13.4	149.7685185	2.53
0	-1.25	1.4	-3.9	72.33796294	2.9
0.25	-5.1	-1.1	-9.1	73.61111109	5.78
0	-11.55	-9	-14.1	91.43518515	7.66
0	-7.6	-4.2	-11	103.3564814	6.62
0	1.4	7	-4.2	117.0138888	2.88
2.03	2.65	7.1	-1.8	47.33796295	5.1
0.25	4.4	9.5	-0.7	80.55555553	4.87
0	2.25	6.7	-2.2	158.7962962	6.04
0	8	13	3	176.1574073	4.2
0	0.1	7.9	-7.7	128.8194444	5.9
0	-5.4	-0.1	-10.7	158.449074	3.94
0	-1.3	3.8	-6.4	82.63888886	4.36
0	-5.55	-2	-9.1	162.1527777	3.46
0	-7.25	-1.7	-12.8	152.5462962	2.65
0	-4.6	-1.6	-7.6	130.2083333	4.08
0	-0.6	6.8	-8	168.7499999	3.33
5.84	9.3	13.2	5.4	64.35185183	5.72
8.64	4.65	11.6	-2.3	32.75462962	4.2
0	-3.4	-1.4	-5.4	143.8657407	5.24
0	-1.45	5.1	-8	209.0277777	3.71
0	2.8	11	-5.4	170.2546296	4.68
1.78	3.25	9.8	-3.3	47.56944443	6.12
0	-4.1	-0.6	-7.6	156.7129629	4.5
0	-2.15	5	-9.3	156.8287036	3.02
0	1.6	4.1	-0.9	86.34259256	4.81
0	1	4.8	-2.8	120.4861111	2.72
0	-0.45	3.4	-4.3	152.199074	2.98
0	-1.65	4.1	-7.4	132.9861111	6.22
0	0.4	5	-4.2	181.7129629	7.34
0	1.5	6.5	-3.5	216.5509258	4.33
0	2.75	10.5	-5	224.3055555	1.57
0	4.85	13.5	-3.8	193.9814814	1.88
7.11	5.2	12.2	-1.8	98.84259256	3.34
0	3.4	4.8	2	79.16666664	3.85
0	5.8	11.6	0	231.9444444	3.65
0	8.15	16.9	-0.6	194.0972222	3.58
0	13.6	20.6	6.6	236.111111	3.87
2.03	12.15	17.4	6.9	103.2407407	4.38
15.49	7.9	13.5	2.3	72.56944442	6.95
0.25	3.55	6.3	0.8	127.8935185	5.08
0	7.55	16.3	-1.2	242.7083332	2.76
1.78	11.65	16.8	6.5	128.125	4.62
52.58	12.7	21.8	3.6	78.24074071	7.2
0	4	8.7	-0.7	243.9814814	7.34
0	-1.2	3.6	-6	193.6342592	4.32
0	-1.85	4.5	-8.2	259.2592592	2.31
0	1.8	5.7	-2.1	89.93055552	5
0	1.3	5.6	-3	150.2314814	4.07
0	3.1	11.7	-5.5	264.5833332	1.47
0	7.1	16.9	-2.7	247.2222221	3.79
0	11.5	18.6	4.4	106.0185185	4.44
0	14.4	21.4	7.4	227.0833333	3.74
0	19.6	26.8	12.4	258.449074	6.22
0	20.4	26.9	13.9	220.7175925	4.82
0.25	18.6	21.2	16	95.94907404	2.96
25.65	10.35	18.8	1.9	82.63888886	4.46
0	2.9	6.8	-1	185.4166666	4.84
0	2	7.2	-3.2	187.1527777	3
0	5	9.6	0.4	110.1851851	6.08
0	7.6	10.2	5	112.2685185	4.47
8.13	12.55	19.6	5.5	85.53240738	3.82
15.75	10.05	15.5	4.6	123.3796296	5.66
0	8.9	12.8	5	255.6712962	3.38
0	9.25	15.3	3.2	296.7592592	2.25
0	8.25	14.4	2.1	228.9351851	3.14
7.37	5.95	7.8	4.1	99.65277774	5.64
0	4.4	6.7	2.1	124.7685185	4.68
0	5.95	8.7	3.2	151.2731481	3.3
0	8.85	13.2	4.5	309.6064814	3.34
11.94	10.45	15.4	5.5	219.0972221	2.96
3.56	9.85	14.8	4.9	234.3749999	2.66
0	9.3	16.8	1.8	226.8518518	2.12
0	15.75	22.1	9.4	270.486111	2.49
3.3	17.2	23.3	11.1	167.2453703	4.13
0	18.25	22.7	13.8	137.1527777	1.76
0.25	18.45	23.1	13.8	104.6296296	4.78
0	9.05	18.1	0	231.9444444	6.31
6.35	10.05	12.7	7.4	138.7731481	5.18
0	8.95	13.4	4.5	291.898148	4.28
0	8.65	16.1	1.2	292.2453703	2.44
0	11.75	17.1	6.4	216.5509258	3.28
5.33	10.65	14.4	6.9	44.56018517	4.57
0	9.35	13.1	5.6	40.74074073	6.34
0	8.65	13	4.3	204.1666666	3.55
0	9.9	15.8	4	129.6296296	1.96
0	16.2	24.9	7.5	273.2638888	1.75
0	17.95	26	9.9	275.6944443	2.48
0	19.8	27.8	11.8	233.2175925	2.12
0	23.2	29.5	16.9	279.861111	1.4
6.86	22.65	29.7	15.6	283.3333332	2.01
0	22.5	29.1	15.9	272.4537036	1.6
0	21.65	31.6	11.7	315.7407406	1.35
20.07	23.35	30.3	16.4	252.3148147	1.79
0	14.7	22.8	6.6	149.7685185	3.74
0	10.75	15.5	6	182.986111	4.5
0	14.4	21.6	7.2	326.0416666	3.1
0	17.35	26.1	8.6	319.6759258	2.08
0	19.8	28.3	11.3	268.0555555	1.68
0	22.45	29	15.9	206.9444444	1.87
6.1	22.5	25.3	19.7	150.1157407	2.73
7.37	23.8	27.6	20	216.7824073	3.14
21.59	22.5	25.3	19.7	142.3611111	2.61
2.54	23.2	25.5	20.9	177.199074	4.46
0	24.55	28.6	20.5	299.1898147	2.22
0	26	31.3	20.7	308.1018517	2.42
0	26.55	31.1	22	209.4907407	2.13
0	24.6	29.6	19.6	263.0787036	2.87
16.51	24.55	29.7	19.4	277.199074	2.28
1.27	23.6	29.5	17.7	241.8981481	0.96
13.21	21.65	25.7	17.6	231.2499999	2.18
0	20.65	27.3	14	276.1574073	2.69
0	14.55	19.7	9.4	334.9537036	3.32
0	15.05	21.3	8.8	285.648148	2.44
0	16.55	24.5	8.6	312.0370369	1.34
0	19.4	25.6	13.2	262.3842592	0.84
0	20	28	12	321.7592591	1.25
0	20.15	28.1	12.2	298.611111	1.92
0	21.55	26.5	16.6	216.5509258	3.71
0	20.85	24.3	17.4	171.5277777	2.12
0	21.8	27.5	16.1	329.398148	2.36
0	19.65	27.4	11.9	335.3009258	2.38
0	23.45	30.8	16.1	314.236111	3.95
17.78	24.7	30.6	18.8	212.4999999	3.64
0	24.1	29.4	18.8	214.3518518	2.61
0	20.5	27.7	13.3	344.7916665	1.77
0	21.6	27.7	15.5	302.3148147	1.05
0	23	29.4	16.6	344.7916665	1.29
0	24.85	32.3	17.4	344.0972221	1.28
0	25.1	33.1	17.1	269.6759258	2.72
16.51	15.05	16.7	13.4	52.66203702	4.22
0	16.9	23.2	10.6	349.6527777	3.4
0	19	26.8	11.2	314.236111	1.67
0	22.95	29.8	16.1	291.2037036	1.03
0	24.25	31.3	17.2	296.4120369	2.5
0	25.85	31.3	20.4	299.1898147	3.74
0	25.35	30.4	20.3	303.2407406	2.9
0	27.15	32.2	22.1	302.6620369	3.26
0	23.05	28.5	17.6	259.7222221	2.88
50.8	23.45	29.5	17.4	260.3009258	2.61
0	24.15	28.9	19.4	272.3379629	2.41
19.05	24.05	28.9	19.2	315.1620369	2.68
2.54	22.25	26.2	18.3	288.8888888	2.62
0	22.5	26.7	18.3	317.361111	2.8
0	24.35	31.9	16.8	223.8425925	3.22
2.54	25.4	30.3	20.5	218.5185184	2.93
0	20.95	25.4	16.5	315.1620369	2.76
0	18.25	25.2	11.3	326.8518517	1.49
0	21.2	27.9	14.5	227.8935184	1.69
0	21.7	27.9	15.5	331.0185184	2.2
5.84	22.55	26.5	18.6	120.0231481	2.54
3.81	19.7	23.1	16.3	141.5509259	2.92
0	20.5	26	15	320.949074	1.69
0	20.45	28.3	12.6	329.9768517	1.34
0	21.75	29.5	14	309.3749999	2.04
0	24.15	29.4	18.9	313.8888888	2.72
0	25.8	31.3	20.3	321.2962962	2.44
0	27	32.8	21.2	310.0694443	3.03
0	28	32.5	23.5	252.5462962	2.98
11.94	25.55	29.8	21.3	311.8055554	2.15
29.21	26.9	32.3	21.5	296.4120369	3.03
0	21.1	25.7	16.5	310.9953703	3.12
0	20.45	25.4	15.5	279.9768518	2.75
0	18.6	23.4	13.8	273.2638888	2.65
0	17	23	11	264.236111	1.89
0	18.45	27.8	9.1	286.8055555	1.45
0	20	25	15	233.7962962	2.81
10.16	16.1	17.2	15	74.76851849	2.35
0	18.85	23.3	14.4	279.6296295	2.63
0	20.2	27.7	12.7	300.2314814	3.02
0	23.6	30	17.2	307.0601851	2.08
14.22	23.85	31.6	16.1	235.6481481	1.58
0	24.95	31.6	18.3	115.7407407	1.98
0	19.1	24.4	13.8	297.2222221	3.38
0	17.15	23.8	10.5	308.3333332	2.11
0	18.85	26.1	11.6	291.6666666	2.92
0	20.5	27.2	13.8	235.4166666	2.1
34.29	20.2	26.6	13.8	10.64814814	4.04
0	19.7	26.1	13.3	273.7268518	2.76
0	19.65	26.6	12.7	277.5462962	2.75
0	20.2	27.7	12.7	296.0648147	1.77
0	20.5	27.7	13.3	271.8749999	1.36
0	20.8	28.3	13.3	265.8564814	1.28
0	21.05	28.1	14	260.6481481	1.8
0	21.45	28.6	14.3	256.5972221	2.49
0	24.05	30	18.1	254.1666666	2.65
2.54	21.55	25.5	17.6	130.6712963	2.84
11.43	21.15	27.4	14.9	193.287037	1.23
59.69	16.75	17.9	15.6	48.03240739	3.12
0	19.2	25	13.4	237.7314814	1.92
0	19	26.8	11.2	259.7222221	1.65
0	22.65	29.2	16.1	248.1481481	2.83
0	19.55	26.2	12.9	273.3796295	2.28
0	21.65	28.3	15	265.5092592	2.64
0	23.25	32	14.5	249.7685184	1.97
0	24.9	32.1	17.7	246.0648147	2.05
0	25.15	31.4	18.9	232.2916666	1.77
0	26.45	33.8	19.1	240.7407407	1.23
0.51	26.25	33.5	19	185.5324073	1.5
1.27	25.95	31.8	20.1	155.0925925	1.69
0	18.65	25.1	12.2	231.3657407	2.95
0	17.15	24.8	9.5	251.5046295	3.24
0	18.4	28.3	8.5	266.3194444	1.5
7.62	21.85	26.9	16.8	109.2592592	3.4
0	17.95	24.8	11.1	253.4722221	2.27
0	17.4	26.2	8.6	246.412037	1.12
0	19.6	28	11.2	248.1481481	1.02
0	21.9	30	13.8	216.5509258	1.78
0	23.25	31.8	14.7	218.6342592	2.56
12.7	24.95	31.6	18.3	230.4398147	3.64
0	21	26.3	15.7	159.9537036	3.46
11.43	18	26.6	9.4	192.9398147	1.71
0	17.1	21.3	12.9	128.9351851	2.07
0	19.05	22.8	15.3	110.6481481	1.08
3.81	20.35	25.5	15.2	87.15277775	2.91
0	25.75	30.5	21	187.9629629	3.57
0	20.75	25.9	15.6	114.2361111	4.81
0	19.7	24.4	15	208.5648147	2.67
3.81	17.2	22.2	12.2	120.6018518	4.73
0	11.65	16.1	7.2	90.74074071	3.02
0	9.15	13.3	5	135.0694444	2.17
0	9.15	17.2	1.1	218.7499999	1.48
7.62	9.65	17.7	1.6	86.57407404	4.3
0	12.7	16.6	8.8	175.3472222	3.21
7.62	10	15	5	78.93518516	0.97
0	8	13.3	2.7	49.53703702	4.11
0	9.65	12.7	6.6	149.537037	4.52
0	7.2	13.3	1.1	188.1944444	3.18
0	8.05	17.2	-1.1	212.6157407	1.35
0	9.2	20	-1.6	186.6898147	2.37
0	16.6	25.5	7.7	179.7453703	4.44
0	13.7	18.7	8.7	130.2083333	2.28
6.35	18.55	22.8	14.3	108.449074	3.42
3.81	16.95	21.8	12.1	149.074074	2.8
33.02	14.1	18.1	10.1	31.59722221	4.72
27.94	11.5	16	7	82.7546296	6.19
1.27	4.35	6.6	2.1	85.8796296	4.6
0	7.5	11.3	3.7	152.662037	3.46
0	12.2	20.5	3.9	181.0185185	5.04
0	17.05	22.3	11.8	179.861111	3.42
0	10.4	17	3.8	167.7083333	2.18
2.54	11.35	16.6	6.1	99.88425922	1.31
0	8.85	12.7	5	101.7361111	2.87
0	6.6	13.7	-0.5	173.2638888	1.99
16.51	9.05	12.5	5.6	26.1574074	4.48
0.76	2.95	5.9	0	62.38425924	3.42
0	6.2	13.1	-0.7	173.1481481	2.91
0	12.45	20.2	4.7	172.1064814	4.64
7.62	9.6	16.4	2.8	165.9722222	3.3
3.81	2.5	6.7	-1.7	162.7314814	2.48
0	3.6	11.4	-4.2	135.6481481	2.94
0	10.05	16.8	3.3	147.3379629	4.63
0	15.1	22.8	7.4	145.0231481	3.63
0	19.15	23.6	14.7	143.5185185	4.53
0.25	19.2	21	17.4	74.53703701	4.9
25.4	15.3	18.2	12.4	32.17592591	3.56
31.75	15.15	17.8	12.5	45.60185184	2.48
0	11.15	14.6	7.7	54.16666665	3.11
0	10.75	13.5	8	80.20833331	5.62
1.27	14.9	19.8	10	84.02777775	3.86
10.16	10.85	15.8	5.9	26.7361111	3.12
0	7.2	9.3	5.1	55.78703702	3.34
7.62	7.3	13.1	1.5	4.166666665	7.08
0	-3	0.2	-6.2	70.60185183	7.8
0	-6.4	-4.7	-8.1	95.02314811	5.84
0	-5.85	-3.9	-7.8	104.7453703	4.06
0	-4.35	-1.1	-7.6	129.9768518	5.32
1.27	-2.4	1.4	-6.2	84.72222219	4.22
0	-6.1	-2.6	-9.6	97.10648145	2.7
0	-4.5	0.3	-9.3	114.8148148	1.32
0	-2.3	3.8	-8.4	136.3425925	2.79
0	0.9	7.6	-5.8	99.65277774	1.05
0	2.55	7.6	-2.5	104.7453703	1.96
0	1.75	2.3	1.2	41.43518517	2.24
0	4.9	9.7	0.1	91.31944441	4.19
8.89	7.35	12.8	1.9	71.18055553	4.11
11.43	8.95	11	6.9	32.17592591	3.51
0	2.55	7.3	-2.2	120.4861111	2.54
0	2.7	9.1	-3.7	112.9629629	3.8
1.27	10.4	15.3	5.5	42.01388887	5.74
10.16	15.75	18.9	12.6	71.75925923	2.92
8.89	7.4	12.8	2	40.74074073	3.12
0	5.15	11.5	-1.2	117.0138888	1.59
0	6.2	9.9	2.5	91.08796293	1.61
1.78	1.7	7.3	-3.9	41.31944443	5.3
1.27	-3.25	-1.2	-5.3	46.75925924	6.7
1.27	-3.95	-2	-5.9	47.33796295	3.62
0	-4.8	-1.5	-8.1	68.51851849	3.71
2.54	0.75	2.8	-1.3	28.24074073	6.04
20.32	1.2	2.6	-0.2	26.04166666	2.06
16.51	6.9	13.7	0.1	32.63888888	3.72
2.54	7.95	14.5	1.4	66.20370368	6.26
0.76	-0.85	1.2	-2.9	61.11111109	2.95
7.62	-2.7	-1.3	-4.1	5.902777776	5.06
7.62	-3.9	-1.3	-6.5	74.65277775	3.95
0	-8.65	-4.3	-13	56.82870368	4.74
0.76	-5.04	-0.47	-9.61	21.75925925	4.47
1.27	-3.035	1.46	-7.53	32.17592591	4.12
