"","year","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha"
"7125",1991,"2_53",2,5,3,"RR00-CR",6.805,0,0,22.441
"7126",1991,"2_61",2,6,1,"BC19-CR",7.824,0,0,22.2
"7127",1991,"2_62",2,6,2,"BC38-CR",7.824,0,0,22.2
"7128",1991,"2_63",2,6,3,"BC57-CR",7.824,0,0,22.2
"7129",1991,"2_64",2,6,4,"BC76-CR",7.824,0,0,22.2
"7130",1991,"2_65",2,6,5,"BC96-CR",7.824,0,0,22.2
"7131",1991,"3_1",3,1,NA,"CR",6.751,0,0,22.216
"7132",1991,"3_2",3,2,NA,"NT-CR",9.375,0,0,25.35
"7133",1991,"3_3",3,3,NA,"CC-CR",0,3.72,0,23.581
"7134",1991,"3_41",3,4,1,"RF05-CR",6.751,0,0,22.216
"7135",1991,"3_42",3,4,2,"RF15-CR",6.751,0,0,22.216
"7136",1991,"3_43",3,4,3,"RF25-CR",6.751,0,0,22.216
"7137",1991,"3_44",3,4,4,"RF35-CR",6.751,0,0,22.216
"7138",1991,"3_51",3,5,1,"RR50-CR",6.77,0,0,22.266
"7139",1991,"3_52",3,5,2,"RR25-CR",6.787,0,0,22.316
"7140",1991,"3_53",3,5,3,"RR00-CR",6.806,0,0,22.441
"7141",1991,"3_61",3,6,1,"BC19-CR",7.826,0,0,22.2
"7142",1991,"3_62",3,6,2,"BC38-CR",7.826,0,0,22.2
"7143",1991,"3_63",3,6,3,"BC57-CR",7.826,0,0,22.2
"7144",1991,"3_64",3,6,4,"BC76-CR",7.826,0,0,22.2
"7145",1991,"3_65",3,6,5,"BC96-CR",7.826,0,0,22.2
"7146",1991,"4_1",4,1,NA,"CR",6.752,0,0,22.216
"7147",1991,"4_2",4,2,NA,"NT-CR",9.377,0,0,25.35
"7148",1991,"4_3",4,3,NA,"CC-CR",0,3.72,0,23.556
"7149",1991,"4_41",4,4,1,"RF05-CR",6.752,0,0,22.216
"7150",1991,"4_42",4,4,2,"RF15-CR",6.752,0,0,22.216
"7151",1991,"4_43",4,4,3,"RF25-CR",6.752,0,0,22.216
"7152",1991,"4_44",4,4,4,"RF35-CR",6.752,0,0,22.216
"7153",1991,"4_51",4,5,1,"RR50-CR",6.771,0,0,22.266
"7154",1991,"4_52",4,5,2,"RR25-CR",6.788,0,0,22.316
"7155",1991,"4_53",4,5,3,"RR00-CR",6.807,0,0,22.441
"7156",1991,"4_61",4,6,1,"BC19-CR",7.827,0,0,22.2
"7157",1991,"4_62",4,6,2,"BC38-CR",7.827,0,0,22.2
"7158",1991,"4_63",4,6,3,"BC57-CR",7.827,0,0,22.2
"7159",1991,"4_64",4,6,4,"BC76-CR",7.827,0,0,22.2
"7160",1991,"4_65",4,6,5,"BC96-CR",7.827,0,0,22.2
"7161",1991,"5_1",5,1,NA,"CR",6.753,0,0,22.216
"7162",1991,"5_2",5,2,NA,"NT-CR",9.393,0,0,25.35
"7163",1991,"5_3",5,3,NA,"CC-CR",0,3.72,0,23.556
"7164",1991,"5_41",5,4,1,"RF05-CR",6.753,0,0,22.216
"7165",1991,"5_42",5,4,2,"RF15-CR",6.753,0,0,22.216
"7166",1991,"5_43",5,4,3,"RF25-CR",6.753,0,0,22.216
"7167",1991,"5_44",5,4,4,"RF35-CR",6.753,0,0,22.216
"7168",1991,"5_51",5,5,1,"RR50-CR",6.773,0,0,22.266
"7169",1991,"5_52",5,5,2,"RR25-CR",6.79,0,0,22.316
"7170",1991,"5_53",5,5,3,"RR00-CR",6.81,0,0,22.441
"7171",1991,"5_61",5,6,1,"BC19-CR",7.83,0,0,22.2
"7172",1991,"5_62",5,6,2,"BC38-CR",7.83,0,0,22.2
"7173",1991,"5_63",5,6,3,"BC57-CR",7.83,0,0,22.2
"7174",1991,"5_64",5,6,4,"BC76-CR",7.83,0,0,22.2
"7175",1991,"5_65",5,6,5,"BC96-CR",7.83,0,0,22.2
"7176",1992,"1_1",1,1,NA,"CR",0,1.932,0,22.218
"7177",1992,"1_2",1,2,NA,"NT-CR",0,2.123,0,25.476
"7178",1992,"1_3",1,3,NA,"CC-CR",0,0,1.04,24.138
"7179",1992,"1_41",1,4,1,"RF05-CR",0,1.932,0,22.218
"7180",1992,"1_42",1,4,2,"RF15-CR",0,1.932,0,22.218
"7181",1992,"1_43",1,4,3,"RF25-CR",0,1.932,0,22.218
"7182",1992,"1_44",1,4,4,"RF35-CR",0,1.932,0,22.218
"7183",1992,"1_51",1,5,1,"RR50-CR",0,1.932,0,22.243
"7184",1992,"1_52",1,5,2,"RR25-CR",0,1.932,0,22.318
"7185",1992,"1_53",1,5,3,"RR00-CR",0,1.932,0,22.443
"7186",1992,"1_61",1,6,1,"BC19-CR",0,1.353,0,22.3
"7187",1992,"1_62",1,6,2,"BC38-CR",0,1.353,0,22.3
"7188",1992,"1_63",1,6,3,"BC57-CR",0,1.353,0,22.3
"7189",1992,"1_64",1,6,4,"BC76-CR",0,1.353,0,22.3
"7190",1992,"1_65",1,6,5,"BC96-CR",0,1.353,0,22.3
"7191",1992,"2_1",2,1,NA,"CR",0,1.932,0,22.218
"7192",1992,"2_2",2,2,NA,"NT-CR",0,2.123,0,25.476
"7193",1992,"2_3",2,3,NA,"CC-CR",0,0,1.045,24.113
"7194",1992,"2_41",2,4,1,"RF05-CR",0,1.932,0,22.218
"7195",1992,"2_42",2,4,2,"RF15-CR",0,1.932,0,22.218
"7196",1992,"2_43",2,4,3,"RF25-CR",0,1.932,0,22.218
"7197",1992,"2_44",2,4,4,"RF35-CR",0,1.932,0,22.218
"7198",1992,"2_51",2,5,1,"RR50-CR",0,1.932,0,22.243
"7199",1992,"2_52",2,5,2,"RR25-CR",0,1.932,0,22.318
"7200",1992,"2_53",2,5,3,"RR00-CR",0,1.932,0,22.443
"7201",1992,"2_61",2,6,1,"BC19-CR",0,1.353,0,22.3
"7202",1992,"2_62",2,6,2,"BC38-CR",0,1.353,0,22.3
"7203",1992,"2_63",2,6,3,"BC57-CR",0,1.353,0,22.3
"7204",1992,"2_64",2,6,4,"BC76-CR",0,1.353,0,22.3
"7205",1992,"2_65",2,6,5,"BC96-CR",0,1.353,0,22.3
"7206",1992,"3_1",3,1,NA,"CR",0,1.932,0,22.218
"7207",1992,"3_2",3,2,NA,"NT-CR",0,2.123,0,25.476
"7208",1992,"3_3",3,3,NA,"CC-CR",0,0,1.047,24.113
"7209",1992,"3_41",3,4,1,"RF05-CR",0,1.932,0,22.218
"7210",1992,"3_42",3,4,2,"RF15-CR",0,1.932,0,22.218
"7211",1992,"3_43",3,4,3,"RF25-CR",0,1.932,0,22.218
"7212",1992,"3_44",3,4,4,"RF35-CR",0,1.932,0,22.218
"7213",1992,"3_51",3,5,1,"RR50-CR",0,1.932,0,22.243
"7214",1992,"3_52",3,5,2,"RR25-CR",0,1.932,0,22.318
"7215",1992,"3_53",3,5,3,"RR00-CR",0,1.932,0,22.443
"7216",1992,"3_61",3,6,1,"BC19-CR",0,1.353,0,22.3
"7217",1992,"3_62",3,6,2,"BC38-CR",0,1.353,0,22.3
"7218",1992,"3_63",3,6,3,"BC57-CR",0,1.353,0,22.3
"7219",1992,"3_64",3,6,4,"BC76-CR",0,1.353,0,22.3
"7220",1992,"3_65",3,6,5,"BC96-CR",0,1.353,0,22.3
"7221",1992,"4_1",4,1,NA,"CR",0,1.932,0,22.218
"7222",1992,"4_2",4,2,NA,"NT-CR",0,2.123,0,25.476
"7223",1992,"4_3",4,3,NA,"CC-CR",0,0,1.048,24.113
"7224",1992,"4_41",4,4,1,"RF05-CR",0,1.932,0,22.218
"7225",1992,"4_42",4,4,2,"RF15-CR",0,1.932,0,22.218
"7226",1992,"4_43",4,4,3,"RF25-CR",0,1.932,0,22.218
"7227",1992,"4_44",4,4,4,"RF35-CR",0,1.932,0,22.218
"7228",1992,"4_51",4,5,1,"RR50-CR",0,1.932,0,22.243
"7229",1992,"4_52",4,5,2,"RR25-CR",0,1.932,0,22.318
"7230",1992,"4_53",4,5,3,"RR00-CR",0,1.932,0,22.443
"7231",1992,"4_61",4,6,1,"BC19-CR",0,1.353,0,22.3
"7232",1992,"4_62",4,6,2,"BC38-CR",0,1.353,0,22.3
"7233",1992,"4_63",4,6,3,"BC57-CR",0,1.353,0,22.3
"7234",1992,"4_64",4,6,4,"BC76-CR",0,1.353,0,22.3
"7235",1992,"4_65",4,6,5,"BC96-CR",0,1.353,0,22.3
"7236",1992,"5_1",5,1,NA,"CR",0,1.932,0,22.218
"7237",1992,"5_2",5,2,NA,"NT-CR",0,2.123,0,25.476
"7238",1992,"5_3",5,3,NA,"CC-CR",0,0,1.053,24.113
"7239",1992,"5_41",5,4,1,"RF05-CR",0,1.932,0,22.218
"7240",1992,"5_42",5,4,2,"RF15-CR",0,1.932,0,22.218
"7241",1992,"5_43",5,4,3,"RF25-CR",0,1.932,0,22.218
"7242",1992,"5_44",5,4,4,"RF35-CR",0,1.932,0,22.218
"7243",1992,"5_51",5,5,1,"RR50-CR",0,1.932,0,22.243
"7244",1992,"5_52",5,5,2,"RR25-CR",0,1.932,0,22.318
"7245",1992,"5_53",5,5,3,"RR00-CR",0,1.932,0,22.443
"7246",1992,"5_61",5,6,1,"BC19-CR",0,1.353,0,22.3
"7247",1992,"5_62",5,6,2,"BC38-CR",0,1.353,0,22.3
"7248",1992,"5_63",5,6,3,"BC57-CR",0,1.353,0,22.3
"7249",1992,"5_64",5,6,4,"BC76-CR",0,1.353,0,22.3
"7250",1992,"5_65",5,6,5,"BC96-CR",0,1.353,0,22.3
"7251",1993,"1_1",1,1,NA,"CR",6.67,0,0,22.567
"7252",1993,"1_2",1,2,NA,"NT-CR",6.423,0,0,25.647
"7253",1993,"1_3",1,3,NA,"CC-CR",6.547,0,0,24.208
"7254",1993,"1_41",1,4,1,"RF05-CR",6.67,0,0,22.567
"7255",1993,"1_42",1,4,2,"RF15-CR",6.67,0,0,22.567
"7256",1993,"1_43",1,4,3,"RF25-CR",6.67,0,0,22.567
"7257",1993,"1_44",1,4,4,"RF35-CR",6.67,0,0,22.567
"7258",1993,"1_51",1,5,1,"RR50-CR",6.782,0,0,22.642
"7259",1993,"1_52",1,5,2,"RR25-CR",6.868,0,0,22.742
"7260",1993,"1_53",1,5,3,"RR00-CR",6.888,0,0,22.967
"7261",1993,"1_61",1,6,1,"BC19-CR",7.511,0,0,22.6
"7262",1993,"1_62",1,6,2,"BC38-CR",7.511,0,0,22.6
"7263",1993,"1_63",1,6,3,"BC57-CR",7.511,0,0,22.6
"7264",1993,"1_64",1,6,4,"BC76-CR",7.511,0,0,22.6
"7265",1993,"1_65",1,6,5,"BC96-CR",7.511,0,0,22.6
"7266",1993,"2_1",2,1,NA,"CR",6.678,0,0,22.567
"7267",1993,"2_2",2,2,NA,"NT-CR",6.429,0,0,25.647
"7268",1993,"2_3",2,3,NA,"CC-CR",6.551,0,0,24.208
"7269",1993,"2_41",2,4,1,"RF05-CR",6.678,0,0,22.567
"7270",1993,"2_42",2,4,2,"RF15-CR",6.678,0,0,22.567
"7271",1993,"2_43",2,4,3,"RF25-CR",6.678,0,0,22.567
"7272",1993,"2_44",2,4,4,"RF35-CR",6.678,0,0,22.567
"7273",1993,"2_51",2,5,1,"RR50-CR",6.788,0,0,22.642
"7274",1993,"2_52",2,5,2,"RR25-CR",6.87,0,0,22.742
"7275",1993,"2_53",2,5,3,"RR00-CR",6.891,0,0,22.942
"7276",1993,"2_61",2,6,1,"BC19-CR",7.526,0,0,22.6
"7277",1993,"2_62",2,6,2,"BC38-CR",7.526,0,0,22.6
"7278",1993,"2_63",2,6,3,"BC57-CR",7.526,0,0,22.6
"7279",1993,"2_64",2,6,4,"BC76-CR",7.526,0,0,22.6
"7280",1993,"2_65",2,6,5,"BC96-CR",7.526,0,0,22.6
"7281",1993,"3_1",3,1,NA,"CR",6.682,0,0,22.567
"7282",1993,"3_2",3,2,NA,"NT-CR",6.432,0,0,25.647
"7283",1993,"3_3",3,3,NA,"CC-CR",6.552,0,0,24.208
"7284",1993,"3_41",3,4,1,"RF05-CR",6.682,0,0,22.567
"7285",1993,"3_42",3,4,2,"RF15-CR",6.682,0,0,22.567
"7286",1993,"3_43",3,4,3,"RF25-CR",6.682,0,0,22.567
"7287",1993,"3_44",3,4,4,"RF35-CR",6.682,0,0,22.567
"7288",1993,"3_51",3,5,1,"RR50-CR",6.792,0,0,22.642
"7289",1993,"3_52",3,5,2,"RR25-CR",6.871,0,0,22.742
"7290",1993,"3_53",3,5,3,"RR00-CR",6.892,0,0,22.942
"7291",1993,"3_61",3,6,1,"BC19-CR",7.534,0,0,22.6
"7292",1993,"3_62",3,6,2,"BC38-CR",7.534,0,0,22.6
"7293",1993,"3_63",3,6,3,"BC57-CR",7.534,0,0,22.6
"7294",1993,"3_64",3,6,4,"BC76-CR",7.534,0,0,22.6
"7295",1993,"3_65",3,6,5,"BC96-CR",7.534,0,0,22.6
"7296",1993,"4_1",4,1,NA,"CR",6.683,0,0,22.567
"7297",1993,"4_2",4,2,NA,"NT-CR",6.433,0,0,25.647
"7298",1993,"4_3",4,3,NA,"CC-CR",6.553,0,0,24.208
"7299",1993,"4_41",4,4,1,"RF05-CR",6.683,0,0,22.567
"7300",1993,"4_42",4,4,2,"RF15-CR",6.683,0,0,22.567
"7301",1993,"4_43",4,4,3,"RF25-CR",6.683,0,0,22.567
"7302",1993,"4_44",4,4,4,"RF35-CR",6.683,0,0,22.567
"7303",1993,"4_51",4,5,1,"RR50-CR",6.793,0,0,22.642
"7304",1993,"4_52",4,5,2,"RR25-CR",6.871,0,0,22.742
"7305",1993,"4_53",4,5,3,"RR00-CR",6.893,0,0,22.942
"7306",1993,"4_61",4,6,1,"BC19-CR",7.538,0,0,22.6
"7307",1993,"4_62",4,6,2,"BC38-CR",7.538,0,0,22.6
"7308",1993,"4_63",4,6,3,"BC57-CR",7.538,0,0,22.6
"7309",1993,"4_64",4,6,4,"BC76-CR",7.538,0,0,22.6
"7310",1993,"4_65",4,6,5,"BC96-CR",7.538,0,0,22.6
"7311",1993,"5_1",5,1,NA,"CR",6.691,0,0,22.567
"7312",1993,"5_2",5,2,NA,"NT-CR",6.442,0,0,25.647
"7313",1993,"5_3",5,3,NA,"CC-CR",6.556,0,0,24.208
"7314",1993,"5_41",5,4,1,"RF05-CR",6.691,0,0,22.567
"7315",1993,"5_42",5,4,2,"RF15-CR",6.691,0,0,22.567
"7316",1993,"5_43",5,4,3,"RF25-CR",6.691,0,0,22.567
"7317",1993,"5_44",5,4,4,"RF35-CR",6.691,0,0,22.567
"7318",1993,"5_51",5,5,1,"RR50-CR",6.801,0,0,22.642
"7319",1993,"5_52",5,5,2,"RR25-CR",6.873,0,0,22.742
"7320",1993,"5_53",5,5,3,"RR00-CR",6.895,0,0,22.942
"7321",1993,"5_61",5,6,1,"BC19-CR",7.553,0,0,22.6
"7322",1993,"5_62",5,6,2,"BC38-CR",7.553,0,0,22.6
"7323",1993,"5_63",5,6,3,"BC57-CR",7.553,0,0,22.6
"7324",1993,"5_64",5,6,4,"BC76-CR",7.553,0,0,22.6
"7325",1993,"5_65",5,6,5,"BC96-CR",7.553,0,0,22.6
"7326",1994,"1_1",1,1,NA,"CR",0,2.471,0,22.537
"7327",1994,"1_2",1,2,NA,"NT-CR",0,2.777,0,25.624
"7328",1994,"1_3",1,3,NA,"CC-CR",0,2.554,0,24.301
"7329",1994,"1_41",1,4,1,"RF05-CR",0,2.471,0,22.537
"7330",1994,"1_42",1,4,2,"RF15-CR",0,2.471,0,22.537
"7331",1994,"1_43",1,4,3,"RF25-CR",0,2.471,0,22.537
"7332",1994,"1_44",1,4,4,"RF35-CR",0,2.471,0,22.537
"7333",1994,"1_51",1,5,1,"RR50-CR",0,2.471,0,22.637
"7334",1994,"1_52",1,5,2,"RR25-CR",0,2.471,0,22.762
"7335",1994,"1_53",1,5,3,"RR00-CR",0,2.471,0,23.012
"7336",1994,"1_61",1,6,1,"BC19-CR",0,2.231,0,22.6
"7337",1994,"1_62",1,6,2,"BC38-CR",0,2.231,0,22.6
"7338",1994,"1_63",1,6,3,"BC57-CR",0,2.231,0,22.6
"7339",1994,"1_64",1,6,4,"BC76-CR",0,2.231,0,22.6
"7340",1994,"1_65",1,6,5,"BC96-CR",0,2.231,0,22.6
"7341",1994,"2_1",2,1,NA,"CR",0,2.471,0,22.537
"7342",1994,"2_2",2,2,NA,"NT-CR",0,2.777,0,25.624
"7343",1994,"2_3",2,3,NA,"CC-CR",0,2.554,0,24.301
"7344",1994,"2_41",2,4,1,"RF05-CR",0,2.471,0,22.537
"7345",1994,"2_42",2,4,2,"RF15-CR",0,2.471,0,22.537
"7346",1994,"2_43",2,4,3,"RF25-CR",0,2.471,0,22.537
"7347",1994,"2_44",2,4,4,"RF35-CR",0,2.471,0,22.537
"7348",1994,"2_51",2,5,1,"RR50-CR",0,2.471,0,22.637
"7349",1994,"2_52",2,5,2,"RR25-CR",0,2.471,0,22.762
"7350",1994,"2_53",2,5,3,"RR00-CR",0,2.471,0,23.012
"7351",1994,"2_61",2,6,1,"BC19-CR",0,2.231,0,22.6
"7352",1994,"2_62",2,6,2,"BC38-CR",0,2.231,0,22.6
"7353",1994,"2_63",2,6,3,"BC57-CR",0,2.231,0,22.6
"7354",1994,"2_64",2,6,4,"BC76-CR",0,2.231,0,22.6
"7355",1994,"2_65",2,6,5,"BC96-CR",0,2.231,0,22.6
"7356",1994,"3_1",3,1,NA,"CR",0,2.471,0,22.537
"7357",1994,"3_2",3,2,NA,"NT-CR",0,2.777,0,25.624
"7358",1994,"3_3",3,3,NA,"CC-CR",0,2.554,0,24.301
"7359",1994,"3_41",3,4,1,"RF05-CR",0,2.471,0,22.537
"7360",1994,"3_42",3,4,2,"RF15-CR",0,2.471,0,22.537
"7361",1994,"3_43",3,4,3,"RF25-CR",0,2.471,0,22.537
"7362",1994,"3_44",3,4,4,"RF35-CR",0,2.471,0,22.537
"7363",1994,"3_51",3,5,1,"RR50-CR",0,2.471,0,22.637
"7364",1994,"3_52",3,5,2,"RR25-CR",0,2.471,0,22.762
"7365",1994,"3_53",3,5,3,"RR00-CR",0,2.471,0,22.987
"7366",1994,"3_61",3,6,1,"BC19-CR",0,2.231,0,22.6
"7367",1994,"3_62",3,6,2,"BC38-CR",0,2.231,0,22.6
"7368",1994,"3_63",3,6,3,"BC57-CR",0,2.231,0,22.6
"7369",1994,"3_64",3,6,4,"BC76-CR",0,2.231,0,22.6
"7370",1994,"3_65",3,6,5,"BC96-CR",0,2.231,0,22.6
"7371",1994,"4_1",4,1,NA,"CR",0,2.471,0,22.537
"7372",1994,"4_2",4,2,NA,"NT-CR",0,2.777,0,25.624
"7373",1994,"4_3",4,3,NA,"CC-CR",0,2.554,0,24.301
"7374",1994,"4_41",4,4,1,"RF05-CR",0,2.471,0,22.537
"7375",1994,"4_42",4,4,2,"RF15-CR",0,2.471,0,22.537
"7376",1994,"4_43",4,4,3,"RF25-CR",0,2.471,0,22.537
"7377",1994,"4_44",4,4,4,"RF35-CR",0,2.471,0,22.537
"7378",1994,"4_51",4,5,1,"RR50-CR",0,2.471,0,22.637
"7379",1994,"4_52",4,5,2,"RR25-CR",0,2.471,0,22.762
"7380",1994,"4_53",4,5,3,"RR00-CR",0,2.471,0,22.987
"7381",1994,"4_61",4,6,1,"BC19-CR",0,2.231,0,22.6
"7382",1994,"4_62",4,6,2,"BC38-CR",0,2.231,0,22.6
"7383",1994,"4_63",4,6,3,"BC57-CR",0,2.231,0,22.6
"7384",1994,"4_64",4,6,4,"BC76-CR",0,2.231,0,22.6
"7385",1994,"4_65",4,6,5,"BC96-CR",0,2.231,0,22.6
"7386",1994,"5_1",5,1,NA,"CR",0,2.471,0,22.537
"7387",1994,"5_2",5,2,NA,"NT-CR",0,2.777,0,25.624
"7388",1994,"5_3",5,3,NA,"CC-CR",0,2.554,0,24.301
"7389",1994,"5_41",5,4,1,"RF05-CR",0,2.471,0,22.537
"7390",1994,"5_42",5,4,2,"RF15-CR",0,2.471,0,22.537
"7391",1994,"5_43",5,4,3,"RF25-CR",0,2.471,0,22.537
"7392",1994,"5_44",5,4,4,"RF35-CR",0,2.471,0,22.537
"7393",1994,"5_51",5,5,1,"RR50-CR",0,2.471,0,22.612
"7394",1994,"5_52",5,5,2,"RR25-CR",0,2.471,0,22.762
"7395",1994,"5_53",5,5,3,"RR00-CR",0,2.471,0,22.987
"7396",1994,"5_61",5,6,1,"BC19-CR",0,2.231,0,22.6
"7397",1994,"5_62",5,6,2,"BC38-CR",0,2.231,0,22.6
"7398",1994,"5_63",5,6,3,"BC57-CR",0,2.231,0,22.6
"7399",1994,"5_64",5,6,4,"BC76-CR",0,2.231,0,22.6
"7400",1994,"5_65",5,6,5,"BC96-CR",0,2.231,0,22.6
"7401",1995,"1_1",1,1,NA,"CR",0,0,4.016,22.777
"7402",1995,"1_2",1,2,NA,"NT-CR",0,0,3.903,25.799
"7403",1995,"1_3",1,3,NA,"CC-CR",0,0,3.179,24.653
"7404",1995,"1_41",1,4,1,"RF05-CR",0,0,4.016,22.777
"7405",1995,"1_42",1,4,2,"RF15-CR",0,0,4.016,22.777
"7406",1995,"1_43",1,4,3,"RF25-CR",0,0,4.016,22.777
"7407",1995,"1_44",1,4,4,"RF35-CR",0,0,4.016,22.777
"7408",1995,"1_51",1,5,1,"RR50-CR",0,0,4.07,22.852
"7409",1995,"1_52",1,5,2,"RR25-CR",0,0,4.155,22.977
"7410",1995,"1_53",1,5,3,"RR00-CR",0,0,4.3,23.202
"7411",1995,"1_61",1,6,1,"BC19-CR",0,0,3.986,23
"7412",1995,"1_62",1,6,2,"BC38-CR",0,0,3.986,23
"7413",1995,"1_63",1,6,3,"BC57-CR",0,0,3.986,23
"7414",1995,"1_64",1,6,4,"BC76-CR",0,0,3.986,23
"7415",1995,"1_65",1,6,5,"BC96-CR",0,0,3.986,23
"7416",1995,"2_1",2,1,NA,"CR",0,0,4.018,22.777
"7417",1995,"2_2",2,2,NA,"NT-CR",0,0,3.903,25.799
"7418",1995,"2_3",2,3,NA,"CC-CR",0,0,3.185,24.653
"7419",1995,"2_41",2,4,1,"RF05-CR",0,0,4.018,22.777
"7420",1995,"2_42",2,4,2,"RF15-CR",0,0,4.018,22.777
"7421",1995,"2_43",2,4,3,"RF25-CR",0,0,4.018,22.777
"7422",1995,"2_44",2,4,4,"RF35-CR",0,0,4.018,22.777
"7423",1995,"2_51",2,5,1,"RR50-CR",0,0,4.072,22.852
"7424",1995,"2_52",2,5,2,"RR25-CR",0,0,4.157,22.977
"7425",1995,"2_53",2,5,3,"RR00-CR",0,0,4.303,23.202
"7426",1995,"2_61",2,6,1,"BC19-CR",0,0,3.99,23
"7427",1995,"2_62",2,6,2,"BC38-CR",0,0,3.99,23
"7428",1995,"2_63",2,6,3,"BC57-CR",0,0,3.99,23
"7429",1995,"2_64",2,6,4,"BC76-CR",0,0,3.99,23
"7430",1995,"2_65",2,6,5,"BC96-CR",0,0,3.99,23
"7431",1995,"3_1",3,1,NA,"CR",0,0,4.019,22.777
"7432",1995,"3_2",3,2,NA,"NT-CR",0,0,3.904,25.799
"7433",1995,"3_3",3,3,NA,"CC-CR",0,0,3.188,24.653
"7434",1995,"3_41",3,4,1,"RF05-CR",0,0,4.019,22.777
"7435",1995,"3_42",3,4,2,"RF15-CR",0,0,4.019,22.777
"7436",1995,"3_43",3,4,3,"RF25-CR",0,0,4.019,22.777
"7437",1995,"3_44",3,4,4,"RF35-CR",0,0,4.019,22.777
"7438",1995,"3_51",3,5,1,"RR50-CR",0,0,4.073,22.852
"7439",1995,"3_52",3,5,2,"RR25-CR",0,0,4.159,22.977
"7440",1995,"3_53",3,5,3,"RR00-CR",0,0,4.304,23.202
"7441",1995,"3_61",3,6,1,"BC19-CR",0,0,3.992,23
"7442",1995,"3_62",3,6,2,"BC38-CR",0,0,3.992,23
"7443",1995,"3_63",3,6,3,"BC57-CR",0,0,3.992,23
"7444",1995,"3_64",3,6,4,"BC76-CR",0,0,3.992,23
"7445",1995,"3_65",3,6,5,"BC96-CR",0,0,3.992,23
"7446",1995,"4_1",4,1,NA,"CR",0,0,4.019,22.777
"7447",1995,"4_2",4,2,NA,"NT-CR",0,0,3.904,25.799
"7448",1995,"4_3",4,3,NA,"CC-CR",0,0,3.189,24.653
"7449",1995,"4_41",4,4,1,"RF05-CR",0,0,4.019,22.777
"7450",1995,"4_42",4,4,2,"RF15-CR",0,0,4.019,22.777
"7451",1995,"4_43",4,4,3,"RF25-CR",0,0,4.019,22.777
"7452",1995,"4_44",4,4,4,"RF35-CR",0,0,4.019,22.777
"7453",1995,"4_51",4,5,1,"RR50-CR",0,0,4.073,22.852
"7454",1995,"4_52",4,5,2,"RR25-CR",0,0,4.159,22.977
"7455",1995,"4_53",4,5,3,"RR00-CR",0,0,4.305,23.202
"7456",1995,"4_61",4,6,1,"BC19-CR",0,0,3.993,23
"7457",1995,"4_62",4,6,2,"BC38-CR",0,0,3.993,23
"7458",1995,"4_63",4,6,3,"BC57-CR",0,0,3.993,23
"7459",1995,"4_64",4,6,4,"BC76-CR",0,0,3.993,23
"7460",1995,"4_65",4,6,5,"BC96-CR",0,0,3.993,23
"7461",1995,"5_1",5,1,NA,"CR",0,0,4.022,22.777
"7462",1995,"5_2",5,2,NA,"NT-CR",0,0,3.906,25.799
"7463",1995,"5_3",5,3,NA,"CC-CR",0,0,3.196,24.653
"7464",1995,"5_41",5,4,1,"RF05-CR",0,0,4.022,22.777
"7465",1995,"5_42",5,4,2,"RF15-CR",0,0,4.022,22.777
"7466",1995,"5_43",5,4,3,"RF25-CR",0,0,4.022,22.777
"7467",1995,"5_44",5,4,4,"RF35-CR",0,0,4.022,22.777
"7468",1995,"5_51",5,5,1,"RR50-CR",0,0,4.076,22.852
"7469",1995,"5_52",5,5,2,"RR25-CR",0,0,4.163,22.977
"7470",1995,"5_53",5,5,3,"RR00-CR",0,0,4.309,23.202
"7471",1995,"5_61",5,6,1,"BC19-CR",0,0,3.998,23
"7472",1995,"5_62",5,6,2,"BC38-CR",0,0,3.998,23
"7473",1995,"5_63",5,6,3,"BC57-CR",0,0,3.998,23
"7474",1995,"5_64",5,6,4,"BC76-CR",0,0,3.998,23
"7475",1995,"5_65",5,6,5,"BC96-CR",0,0,3.998,23
"7476",1996,"1_1",1,1,NA,"CR",7.653,0,0,22.8
"7477",1996,"1_2",1,2,NA,"NT-CR",7.116,0,0,25.799
"7478",1996,"1_3",1,3,NA,"CC-CR",5.243,0,0,24.779
"7479",1996,"1_41",1,4,1,"RF05-CR",7.653,0,0,22.8
"7480",1996,"1_42",1,4,2,"RF15-CR",7.653,0,0,22.8
"7481",1996,"1_43",1,4,3,"RF25-CR",7.653,0,0,22.8
"7482",1996,"1_44",1,4,4,"RF35-CR",7.653,0,0,22.8
"7483",1996,"1_51",1,5,1,"RR50-CR",7.653,0,0,22.875
"7484",1996,"1_52",1,5,2,"RR25-CR",7.652,0,0,23.025
"7485",1996,"1_53",1,5,3,"RR00-CR",7.652,0,0,23.275
"7486",1996,"1_61",1,6,1,"BC19-CR",8.282,0,0,23.1
"7487",1996,"1_62",1,6,2,"BC38-CR",8.282,0,0,23.1
"7488",1996,"1_63",1,6,3,"BC57-CR",8.282,0,0,23.1
"7489",1996,"1_64",1,6,4,"BC76-CR",8.282,0,0,23.1
"7490",1996,"1_65",1,6,5,"BC96-CR",8.282,0,0,23.1
"7491",1996,"2_1",2,1,NA,"CR",7.653,0,0,22.8
"7492",1996,"2_2",2,2,NA,"NT-CR",7.117,0,0,25.799
"7493",1996,"2_3",2,3,NA,"CC-CR",5.26,0,0,24.754
